"claim_id","accident_date","transaction_date","payment_amount"
14593,2024-06-03,"2025-06-12",45.37
15114,2024-11-10,"2025-06-12",3926.88
17636,2025-01-14,"2025-06-12",526.69
17904,2025-02-24,"2025-06-12",8497.71
18060,2025-03-28,"2025-06-12",554.09
18182,2025-04-10,"2025-06-12",2312.02
18427,2025-06-04,"2025-06-12",31170.8
15171,2024-10-21,"2025-06-13",4743.23
15471,2024-05-12,"2025-06-13",3062.78
15498,2024-11-15,"2025-06-13",22449.5
15577,2024-09-05,"2025-06-13",19161.27
15753,2024-03-16,"2025-06-13",1238.34
15910,2024-10-25,"2025-06-13",7822.54
16022,2024-07-03,"2025-06-13",92376.54
16632,2025-04-04,"2025-06-13",11339.53
17111,2025-01-25,"2025-06-13",1453.3
17194,2025-04-20,"2025-06-13",16658.68
17379,2025-01-14,"2025-06-13",1347.75
17903,2025-02-25,"2025-06-13",747.62
18439,2025-01-07,"2025-06-13",-360.28
14976,2024-10-29,"2025-06-14",4299.54
15022,2024-10-13,"2025-06-14",1648.22
15093,2024-05-26,"2025-06-14",6600.84
15317,2024-10-08,"2025-06-14",3697.1
15494,2024-07-10,"2025-06-14",0
15510,2024-07-19,"2025-06-14",7916.77
16086,2024-12-20,"2025-06-14",3004.35
16241,2024-08-26,"2025-06-14",20682.45
16654,2025-01-17,"2025-06-14",2406.13
17228,2025-04-27,"2025-06-14",1144.77
17426,2025-03-03,"2025-06-14",4551.4
17528,2025-05-05,"2025-06-14",3958.93
17858,2025-01-26,"2025-06-14",19581.04
18514,2025-04-04,"2025-06-14",10186.78
12827,2023-05-14,"2025-06-15",436.64
14672,2024-11-25,"2025-06-15",0
14841,2024-05-20,"2025-06-15",1865.98
15706,2024-10-01,"2025-06-15",1272.04
17204,2025-03-31,"2025-06-15",2130.41
17256,2025-03-15,"2025-06-15",188795.8
17597,2025-01-19,"2025-06-15",39.65
17764,2025-01-22,"2025-06-15",1516.54
18465,2025-01-01,"2025-06-15",1260.1
14173,2023-07-15,"2025-06-16",1287.08
14361,2024-11-30,"2025-06-16",613.93
15074,2024-05-22,"2025-06-16",11387.49
16774,2025-05-11,"2025-06-16",14274.01
16812,2025-04-25,"2025-06-16",2096.93
17902,2025-01-14,"2025-06-16",31.06
18150,2025-02-19,"2025-06-16",7597.66
18288,2025-04-06,"2025-06-16",3532.51
18721,2025-04-06,"2025-06-16",380.44
15918,2024-05-31,"2025-06-17",0
16296,2024-09-09,"2025-06-17",11064.96
16959,2025-05-21,"2025-06-17",1897.6
17971,2025-05-20,"2025-06-17",137.62
18539,2025-01-29,"2025-06-17",2856.27
14798,2024-10-16,"2025-06-18",1081.92
14919,2024-12-18,"2025-06-18",6872.15
15789,2024-11-20,"2025-06-18",23069.03
16776,2025-02-09,"2025-06-18",2290.91
18393,2025-01-14,"2025-06-18",1066.95
18449,2025-01-07,"2025-06-18",976.62
18625,2025-04-09,"2025-06-18",26692.77
12900,2023-09-18,"2025-06-19",156.54
15241,2024-11-05,"2025-06-19",312.47
15923,2024-06-01,"2025-06-19",237.97
15924,2024-06-16,"2025-06-19",5924.85
16791,2025-05-07,"2025-06-19",720.56
16898,2025-04-20,"2025-06-19",7181.61
16994,2025-03-26,"2025-06-19",25585.06
18763,2025-03-30,"2025-06-19",3462.62
14135,2023-10-20,"2025-06-20",6786.07
14436,2024-07-30,"2025-06-20",4040.34
14976,2024-10-29,"2025-06-20",1548.67
15127,2024-11-30,"2025-06-20",1679.25
15175,2024-09-29,"2025-06-20",2641.03
15795,2024-03-13,"2025-06-20",13667.96
15930,2024-12-05,"2025-06-20",0
16108,2024-06-29,"2025-06-20",1999.61
16279,2024-10-09,"2025-06-20",439.62
17050,2025-06-06,"2025-06-20",4575.5
17111,2025-01-25,"2025-06-20",2087.32
17121,2025-04-10,"2025-06-20",900.12
17587,2025-02-20,"2025-06-20",1625.16
17623,2025-05-17,"2025-06-20",2563.82
15310,2024-02-14,"2025-06-21",624.65
15448,2024-12-19,"2025-06-21",38.87
15681,2024-12-29,"2025-06-21",26479.2
16284,2024-10-05,"2025-06-21",894.17
16949,2025-05-24,"2025-06-21",6430.25
17050,2025-06-06,"2025-06-21",3862.38
17239,2025-04-27,"2025-06-21",8209.28
13266,2023-07-28,"2025-06-22",170.57
14735,2024-12-20,"2025-06-22",3411.02
15671,2024-09-21,"2025-06-22",599.26
16122,2024-08-20,"2025-06-22",1476.11
16217,2024-12-12,"2025-06-22",871.62
16702,2025-05-19,"2025-06-22",1737.38
17003,2025-05-07,"2025-06-22",5947.27
17510,2025-05-08,"2025-06-22",12389.54
18059,2025-04-11,"2025-06-22",1439.63
14294,2023-02-23,"2025-06-23",166.55
14402,2024-06-05,"2025-06-23",512.14
16020,2024-10-03,"2025-06-23",1369.6
18119,2025-04-08,"2025-06-23",12316.87
18304,2025-02-12,"2025-06-23",3174.74
18353,2025-05-05,"2025-06-23",0
18772,2025-04-01,"2025-06-23",3273.91
14809,2024-09-21,"2025-06-24",10230.76
15118,2024-08-26,"2025-06-24",684.47
15443,2024-09-25,"2025-06-24",734.67
15705,2024-09-15,"2025-06-24",5183.08
16700,2025-01-07,"2025-06-24",1140.51
16784,2025-05-02,"2025-06-24",2040.15
16968,2025-01-31,"2025-06-24",405.51
17546,2025-05-20,"2025-06-24",1395.24
17563,2025-02-05,"2025-06-24",1907.9
17808,2025-06-13,"2025-06-24",2983.65
17966,2025-05-13,"2025-06-24",12520.5
18048,2025-04-12,"2025-06-24",77162.67
13773,2023-02-05,"2025-06-25",505.06
15034,2024-09-17,"2025-06-25",21156.41
16052,2024-12-16,"2025-06-25",1581.34
16740,2025-05-08,"2025-06-25",9353.53
17209,2025-06-12,"2025-06-25",240988.61
17384,2025-05-03,"2025-06-25",434.57
17416,2025-02-25,"2025-06-25",38958.81
17524,2025-04-30,"2025-06-25",6316.06
18046,2025-04-28,"2025-06-25",2979.25
18414,2025-02-24,"2025-06-25",790.8
18577,2025-01-06,"2025-06-25",4183.63
18611,2025-04-02,"2025-06-25",379.58
13079,2023-08-05,"2025-06-26",463.71
14765,2024-06-29,"2025-06-26",183.02
14974,2024-08-24,"2025-06-26",471.27
15843,2024-10-22,"2025-06-26",0
16149,2024-09-17,"2025-06-26",249473.83
16740,2025-05-08,"2025-06-26",26373.36
16802,2025-02-07,"2025-06-26",1309.4
17047,2025-03-16,"2025-06-26",13623.88
17440,2025-05-19,"2025-06-26",602.71
17573,2025-02-04,"2025-06-26",727.69
18591,2025-02-22,"2025-06-26",2236.72
18760,2025-04-22,"2025-06-26",30948.7
14504,2024-08-20,"2025-06-27",4283.45
14771,2024-12-18,"2025-06-27",0
15734,2024-10-19,"2025-06-27",16636.6
17075,2025-03-03,"2025-06-27",461.55
17778,2025-04-03,"2025-06-27",21923.32
18041,2025-02-28,"2025-06-27",2537.12
18347,2025-02-14,"2025-06-27",0
18437,2025-03-10,"2025-06-27",649.53
18444,2025-05-19,"2025-06-27",6372.75
18754,2025-03-16,"2025-06-27",2251.85
15448,2024-12-19,"2025-06-28",30.61
16558,2025-04-29,"2025-06-28",1198.15
17051,2025-05-11,"2025-06-28",18937.47
17198,2025-04-20,"2025-06-28",11122.04
17338,2025-02-19,"2025-06-28",870.22
17848,2025-02-28,"2025-06-28",3359.34
17963,2025-03-27,"2025-06-28",2343
18066,2025-04-26,"2025-06-28",1221.25
18191,2025-04-07,"2025-06-28",7529.38
18210,2025-03-26,"2025-06-28",0
18320,2025-06-21,"2025-06-28",1179.48
18525,2025-03-18,"2025-06-28",2843.24
18537,2025-02-16,"2025-06-28",44260.87
18602,2025-03-12,"2025-06-28",306.61
14806,2024-12-05,"2025-06-29",52188.73
14842,2024-08-15,"2025-06-29",267.69
15071,2024-10-26,"2025-06-29",1775.84
15472,2024-09-22,"2025-06-29",577.63
15736,2024-05-31,"2025-06-29",1386.95
16058,2024-10-20,"2025-06-29",494.33
16278,2024-02-22,"2025-06-29",1617.17
16361,2024-12-24,"2025-06-29",714.25
17080,2025-04-20,"2025-06-29",4096.02
18114,2025-03-27,"2025-06-29",8367.46
14511,2024-08-23,"2025-06-30",1590.75
14516,2024-11-15,"2025-06-30",1251.27
14988,2024-06-10,"2025-06-30",3344
15306,2024-12-07,"2025-06-30",178.07
15391,2024-11-16,"2025-06-30",7174.29
15521,2024-08-17,"2025-06-30",36327.77
15745,2024-05-05,"2025-06-30",0
16730,2025-05-09,"2025-06-30",33494.41
16877,2025-05-29,"2025-06-30",3565.55
17548,2025-05-13,"2025-06-30",399.15
18176,2025-04-05,"2025-06-30",2786.87
18504,2025-01-15,"2025-06-30",1690.78
12407,2023-09-10,"2025-07-01",264.3
14958,2024-05-18,"2025-07-01",7687.47
15405,2024-10-17,"2025-07-01",3406.21
15745,2024-05-05,"2025-07-01",19438.46
17563,2025-02-05,"2025-07-01",649.78
17727,2025-04-13,"2025-07-01",2461.37
17840,2025-01-26,"2025-07-01",409.89
18115,2025-06-25,"2025-07-01",14404.5
18448,2025-04-21,"2025-07-01",93.81
18659,2025-03-02,"2025-07-01",4680.16
12805,2023-10-20,"2025-07-02",1567.35
14811,2024-01-23,"2025-07-02",134.95
16617,2025-01-24,"2025-07-02",891.97
16700,2025-01-07,"2025-07-02",987.93
17150,2025-03-24,"2025-07-02",2040.03
17338,2025-02-19,"2025-07-02",37089.02
17602,2025-04-11,"2025-07-02",3359.54
17654,2025-02-04,"2025-07-02",22501.34
18273,2025-03-18,"2025-07-02",6887.03
18468,2025-03-19,"2025-07-02",14695.05
15366,2024-10-28,"2025-07-03",35797.26
15537,2024-11-18,"2025-07-03",218.65
15553,2024-11-25,"2025-07-03",744.91
15589,2024-10-19,"2025-07-03",544.36
16829,2025-03-25,"2025-07-03",584.71
18113,2025-01-17,"2025-07-03",6565.19
18137,2025-05-08,"2025-07-03",38842.07
18428,2025-05-21,"2025-07-03",159.33
12656,2023-10-10,"2025-07-04",19818.54
15611,2024-08-26,"2025-07-04",1161.44
15788,2024-08-28,"2025-07-04",2396.1
15929,2024-08-28,"2025-07-04",10996.58
16035,2024-02-07,"2025-07-04",1386.65
16544,2025-02-22,"2025-07-04",178.3
17896,2025-04-11,"2025-07-04",5449.1
18414,2025-02-24,"2025-07-04",924.55
18636,2025-01-05,"2025-07-04",22517.52
18667,2025-06-15,"2025-07-04",16768.29
14595,2024-06-06,"2025-07-05",2784.43
15225,2024-08-05,"2025-07-05",210.08
16285,2024-09-27,"2025-07-05",2113.93
16883,2025-03-30,"2025-07-05",8032.05
17198,2025-04-20,"2025-07-05",9057.01
18741,2025-05-16,"2025-07-05",527.18
14623,2024-01-12,"2025-07-06",208.44
15847,2024-12-26,"2025-07-06",30124.43
16015,2024-09-26,"2025-07-06",10976.25
16898,2025-04-20,"2025-07-06",5929.64
16942,2025-04-22,"2025-07-06",988.31
17111,2025-01-25,"2025-07-06",1052.76
17210,2025-05-02,"2025-07-06",0
17517,2025-04-28,"2025-07-06",21647.42
17681,2025-06-01,"2025-07-06",1648.74
17978,2025-01-03,"2025-07-06",16564.38
18005,2025-04-12,"2025-07-06",10078.96
18364,2025-03-26,"2025-07-06",1024.32
18370,2025-05-02,"2025-07-06",792.49
14758,2024-09-09,"2025-07-07",2830.78
15234,2024-09-29,"2025-07-07",0
15440,2024-12-29,"2025-07-07",493.63
15730,2024-10-15,"2025-07-07",21451.62
15773,2024-06-06,"2025-07-07",689.18
15998,2024-12-27,"2025-07-07",13262.13
16773,2025-02-07,"2025-07-07",-453.26
17179,2025-03-22,"2025-07-07",0
17211,2025-04-19,"2025-07-07",1223.13
17981,2025-01-13,"2025-07-07",26701.32
14361,2024-11-30,"2025-07-08",911.66
14478,2024-03-22,"2025-07-08",1333.93
14568,2024-08-25,"2025-07-08",720.9
15394,2024-11-28,"2025-07-08",56.23
16752,2025-06-21,"2025-07-08",18849.05
16918,2025-06-15,"2025-07-08",10887.69
17303,2025-03-20,"2025-07-08",1226.94
17423,2025-03-31,"2025-07-08",902.7
17746,2025-03-01,"2025-07-08",6407.24
17805,2025-04-25,"2025-07-08",1452.2
14576,2024-03-19,"2025-07-09",12485.51
15861,2024-11-14,"2025-07-09",14383.04
16557,2025-06-24,"2025-07-09",2504.42
17000,2025-05-07,"2025-07-09",5454.09
17188,2025-06-01,"2025-07-09",58.9
17841,2025-06-20,"2025-07-09",2090.38
17990,2025-04-22,"2025-07-09",2571.61
18403,2025-06-02,"2025-07-09",1662.46
18753,2025-03-01,"2025-07-09",8057.3
10700,2022-06-01,"2025-07-10",0
14691,2024-02-15,"2025-07-10",38931.36
15770,2024-12-28,"2025-07-10",3415.56
17248,2025-04-19,"2025-07-10",887.83
17481,2025-03-15,"2025-07-10",1823.39
17738,2025-03-23,"2025-07-10",165445.16
17930,2025-06-08,"2025-07-10",775.52
18146,2025-05-05,"2025-07-10",915.31
12451,2023-05-18,"2025-07-11",0
14978,2024-04-02,"2025-07-11",1751.14
15067,2024-12-14,"2025-07-11",5995.37
15239,2024-11-24,"2025-07-11",4101.52
15671,2024-09-21,"2025-07-11",19.22
15832,2024-10-17,"2025-07-11",37692.46
16284,2024-10-05,"2025-07-11",481.79
16409,2024-08-08,"2025-07-11",11376.51
16412,2024-11-17,"2025-07-11",1756.23
16983,2025-02-02,"2025-07-11",1762.22
17377,2025-06-17,"2025-07-11",-233.31
17414,2025-01-01,"2025-07-11",3308
17723,2025-04-09,"2025-07-11",751.88
14516,2024-11-15,"2025-07-12",361.83
14660,2024-10-20,"2025-07-12",817.37
14849,2024-07-17,"2025-07-12",5337.51
15496,2024-07-13,"2025-07-12",200.07
16968,2025-01-31,"2025-07-12",565.92
17310,2025-05-14,"2025-07-12",4107.33
17620,2025-02-22,"2025-07-12",4255.21
18067,2025-02-15,"2025-07-12",7879.47
18330,2025-02-10,"2025-07-12",397415.59
18335,2025-01-01,"2025-07-12",1252.3
18631,2025-02-09,"2025-07-12",600.83
14733,2024-12-20,"2025-07-13",955.35
15720,2024-01-01,"2025-07-13",860.61
15823,2024-12-14,"2025-07-13",1804.8
15929,2024-08-28,"2025-07-13",15911.92
16067,2024-12-07,"2025-07-13",39.07
16122,2024-08-20,"2025-07-13",125.18
16573,2025-03-11,"2025-07-13",68679.82
17238,2025-01-26,"2025-07-13",283.63
17458,2025-05-01,"2025-07-13",7561.28
17569,2025-05-15,"2025-07-13",15179.89
17728,2025-03-06,"2025-07-13",2933.4
17826,2025-02-08,"2025-07-13",14.49
18355,2025-01-20,"2025-07-13",708.04
18715,2025-03-03,"2025-07-13",965.21
14895,2024-06-21,"2025-07-14",2854.08
15808,2024-09-06,"2025-07-14",552.75
16067,2024-12-07,"2025-07-14",45.46
16449,2024-10-13,"2025-07-14",3711.73
16757,2025-06-12,"2025-07-14",48457.9
16829,2025-03-25,"2025-07-14",23823.03
17197,2025-02-19,"2025-07-14",67943.67
17297,2025-01-27,"2025-07-14",2983.87
17348,2025-05-06,"2025-07-14",519.78
17379,2025-01-14,"2025-07-14",0
17449,2025-01-11,"2025-07-14",1055.11
17594,2025-01-16,"2025-07-14",8185.94
17840,2025-01-26,"2025-07-14",2296.91
18007,2025-06-02,"2025-07-14",3513.85
18514,2025-04-04,"2025-07-14",18836.98
18684,2025-05-28,"2025-07-14",5785.16
13143,2023-12-09,"2025-07-15",6514.86
13834,2023-10-06,"2025-07-15",107028.28
15222,2024-02-04,"2025-07-15",8067.66
15459,2024-12-14,"2025-07-15",60.37
15655,2024-12-13,"2025-07-15",387.98
16054,2024-08-16,"2025-07-15",10804.55
16118,2024-11-03,"2025-07-15",9961.03
16771,2025-06-14,"2025-07-15",629.2
16858,2025-02-02,"2025-07-15",201.88
17473,2025-01-18,"2025-07-15",297.05
17633,2025-05-22,"2025-07-15",644.08
17793,2025-04-14,"2025-07-15",-417.84
17889,2025-05-29,"2025-07-15",238.15
18080,2025-02-06,"2025-07-15",10147
18119,2025-04-08,"2025-07-15",1760.99
18158,2025-06-12,"2025-07-15",17964.26
14670,2024-06-04,"2025-07-16",10329.36
14895,2024-06-21,"2025-07-16",5209.98
15295,2024-09-24,"2025-07-16",15362.63
15868,2024-10-30,"2025-07-16",5806.47
17372,2025-04-12,"2025-07-16",7996.98
17583,2025-05-14,"2025-07-16",2223.36
18673,2025-04-10,"2025-07-16",340.12
12584,2023-09-06,"2025-07-17",288.01
15413,2024-08-21,"2025-07-17",38.82
16252,2024-12-21,"2025-07-17",342.91
17512,2025-02-19,"2025-07-17",2627.08
14661,2024-01-21,"2025-07-18",111.05
14939,2024-03-14,"2025-07-18",2884.18
14980,2024-09-30,"2025-07-18",662.67
15742,2024-09-07,"2025-07-18",7394.34
16269,2024-01-02,"2025-07-18",8204.18
16442,2024-10-07,"2025-07-18",606.11
17258,2025-04-01,"2025-07-18",0
18428,2025-05-21,"2025-07-18",206.23
18514,2025-04-04,"2025-07-18",40407.03
18515,2025-04-13,"2025-07-18",748.02
18532,2025-06-15,"2025-07-18",613.48
12885,2023-08-06,"2025-07-19",1424.57
13443,2023-08-06,"2025-07-19",21823.41
14506,2024-10-03,"2025-07-19",422.93
15663,2024-09-17,"2025-07-19",5056.15
16620,2025-03-03,"2025-07-19",0
16884,2025-02-01,"2025-07-19",363.24
16932,2025-06-10,"2025-07-19",50329.24
17831,2025-05-22,"2025-07-19",326.33
17834,2025-03-03,"2025-07-19",595.21
18320,2025-06-21,"2025-07-19",1475.21
18438,2025-05-20,"2025-07-19",661.34
18477,2025-04-21,"2025-07-19",1865.92
18484,2025-04-29,"2025-07-19",757.58
12431,2023-08-13,"2025-07-20",3665.37
14654,2024-02-22,"2025-07-20",1342.14
15257,2024-03-30,"2025-07-20",7404.26
15853,2024-10-02,"2025-07-20",6020.04
17098,2025-05-07,"2025-07-20",970.22
17444,2025-06-12,"2025-07-20",10638.5
17481,2025-03-15,"2025-07-20",15838.39
17659,2025-06-15,"2025-07-20",101335.72
18236,2025-05-17,"2025-07-20",9834.34
18488,2025-05-02,"2025-07-20",1244.66
18493,2025-02-16,"2025-07-20",1204.62
15208,2024-12-30,"2025-07-21",3652.92
15272,2024-07-07,"2025-07-21",448.94
15532,2024-06-24,"2025-07-21",14435.65
15934,2024-12-02,"2025-07-21",13002.87
16063,2024-03-27,"2025-07-21",813
16951,2025-01-25,"2025-07-21",2133.91
17051,2025-05-11,"2025-07-21",8758.97
17414,2025-01-01,"2025-07-21",6518.82
17881,2025-04-24,"2025-07-21",6318.81
17991,2025-03-17,"2025-07-21",6331.02
18515,2025-04-13,"2025-07-21",1802.06
14418,2024-11-18,"2025-07-22",832.03
14559,2024-11-29,"2025-07-22",780.62
15702,2024-12-26,"2025-07-22",279.56
15850,2024-07-25,"2025-07-22",204.19
16590,2025-06-07,"2025-07-22",1072.97
16596,2025-04-03,"2025-07-22",0
16635,2025-01-14,"2025-07-22",3079.95
16851,2025-03-03,"2025-07-22",29121.75
18057,2025-05-15,"2025-07-22",9801.92
18154,2025-01-25,"2025-07-22",160.78
14681,2024-09-27,"2025-07-23",224.33
15295,2024-09-24,"2025-07-23",832.67
16460,2024-03-17,"2025-07-23",1385.93
16481,2024-08-09,"2025-07-23",5133.13
16979,2025-01-18,"2025-07-23",133.32
18224,2025-06-15,"2025-07-23",177.39
18551,2025-02-28,"2025-07-23",252753.44
14759,2024-03-07,"2025-07-24",0
15951,2024-08-23,"2025-07-24",4960.7
16067,2024-12-07,"2025-07-24",54.13
16984,2025-03-24,"2025-07-24",6863.37
17889,2025-05-29,"2025-07-24",83.4
18309,2025-03-24,"2025-07-24",1363.47
13362,2023-07-16,"2025-07-25",2074.74
14733,2024-12-20,"2025-07-25",3648.22
15148,2024-11-30,"2025-07-25",778.55
15868,2024-10-30,"2025-07-25",11290.57
16315,2024-12-17,"2025-07-25",4839.58
16824,2025-01-07,"2025-07-25",0
17335,2025-06-07,"2025-07-25",769.14
17710,2025-03-31,"2025-07-25",1226.58
18749,2025-05-21,"2025-07-25",19442.83
12306,2023-10-27,"2025-07-26",2090.39
14485,2024-02-23,"2025-07-26",497.1
16504,2024-09-20,"2025-07-26",841.91
16648,2025-03-15,"2025-07-26",2082.04
16771,2025-06-14,"2025-07-26",392.08
16796,2025-06-04,"2025-07-26",3485.86
16813,2025-04-11,"2025-07-26",9949.23
17800,2025-04-23,"2025-07-26",7487.01
17965,2025-05-11,"2025-07-26",6549.59
18010,2025-03-15,"2025-07-26",2705.45
18119,2025-04-08,"2025-07-26",16477.47
18249,2025-05-28,"2025-07-26",0
18430,2025-03-09,"2025-07-26",65175.01
18488,2025-05-02,"2025-07-26",236.36
18600,2025-01-25,"2025-07-26",304.67
18664,2025-05-07,"2025-07-26",1048.94
18726,2025-05-15,"2025-07-26",0
15077,2024-10-16,"2025-07-27",12076.82
16435,2024-12-22,"2025-07-27",3622.73
16492,2024-04-21,"2025-07-27",3677.62
16543,2025-03-27,"2025-07-27",822.74
16607,2025-05-18,"2025-07-27",1264.77
16897,2025-04-11,"2025-07-27",5489.54
16967,2025-07-07,"2025-07-27",3738.78
16971,2025-06-27,"2025-07-27",5495.19
17062,2025-06-02,"2025-07-27",144799.71
17237,2025-06-25,"2025-07-27",6791.3
17250,2025-05-17,"2025-07-27",0
17359,2025-05-05,"2025-07-27",1201.86
17474,2025-06-16,"2025-07-27",3488.75
18391,2025-06-27,"2025-07-27",1138.64
12277,2023-12-12,"2025-07-28",153.19
14919,2024-12-18,"2025-07-28",2593.87
15286,2024-06-07,"2025-07-28",21142.24
15765,2024-11-01,"2025-07-28",1854.89
16625,2025-03-01,"2025-07-28",1873.57
17065,2025-04-20,"2025-07-28",2172.4
17167,2025-01-25,"2025-07-28",5117.93
17168,2025-06-02,"2025-07-28",6878.55
17210,2025-05-02,"2025-07-28",1848.9
17809,2025-05-29,"2025-07-28",839.48
18434,2025-01-17,"2025-07-28",5034.27
12748,2023-11-15,"2025-07-29",2577.9
13049,2023-06-15,"2025-07-29",373.52
14472,2024-07-13,"2025-07-29",369.53
14809,2024-09-21,"2025-07-29",5494.91
16295,2024-03-08,"2025-07-29",8585.39
16400,2024-03-06,"2025-07-29",1091.22
16614,2025-03-31,"2025-07-29",437.04
16715,2025-01-19,"2025-07-29",1840.86
16980,2025-06-03,"2025-07-29",27062.52
17699,2025-06-17,"2025-07-29",6302.11
18059,2025-04-11,"2025-07-29",637.73
18279,2025-04-15,"2025-07-29",23677.04
18369,2025-06-13,"2025-07-29",2142.06
18370,2025-05-02,"2025-07-29",456.47
18449,2025-01-07,"2025-07-29",81.24
14387,2024-10-14,"2025-07-30",1502.59
14481,2024-09-07,"2025-07-30",482.91
14971,2024-05-09,"2025-07-30",323.35
16830,2025-05-21,"2025-07-30",1143.83
17774,2025-06-12,"2025-07-30",4601.91
17851,2025-01-18,"2025-07-31",3934.85
18388,2025-02-25,"2025-07-31",78452.82
18499,2025-02-20,"2025-07-31",496.71
18559,2025-04-20,"2025-07-31",1859.09
18746,2025-01-27,"2025-07-31",2145.06
12827,2023-05-14,"2025-08-01",682.85
14861,2024-11-15,"2025-08-01",4094.16
16716,2025-03-01,"2025-08-01",3223.98
17192,2025-05-03,"2025-08-01",12891.26
17283,2025-06-07,"2025-08-01",6534.63
17544,2025-04-03,"2025-08-01",1425.39
18060,2025-03-28,"2025-08-01",935.82
18357,2025-06-17,"2025-08-01",6411.87
18445,2025-06-03,"2025-08-01",424.29
18447,2025-02-20,"2025-08-01",48058.93
15224,2024-11-27,"2025-08-02",1881.05
15706,2024-10-01,"2025-08-02",2462.97
16761,2025-02-10,"2025-08-02",2473.39
17808,2025-06-13,"2025-08-02",1182.21
17886,2025-06-14,"2025-08-02",0
18091,2025-04-20,"2025-08-02",1588.66
18155,2025-02-23,"2025-08-02",1069.92
18539,2025-01-29,"2025-08-02",0
18765,2025-03-10,"2025-08-02",-450.51
13662,2023-08-30,"2025-08-03",3164.05
14365,2024-08-07,"2025-08-03",649.34
14762,2024-11-27,"2025-08-03",49.84
15668,2024-11-15,"2025-08-03",1721.64
16721,2025-07-14,"2025-08-03",59574.08
17237,2025-06-25,"2025-08-03",1132.19
17283,2025-06-07,"2025-08-03",1322.15
17397,2025-02-03,"2025-08-03",692.39
18334,2025-04-27,"2025-08-03",1050.18
18394,2025-06-10,"2025-08-03",13670.59
18429,2025-03-02,"2025-08-03",3677.81
18564,2025-06-18,"2025-08-03",173883.45
18763,2025-03-30,"2025-08-03",4688.39
14633,2024-04-03,"2025-08-04",2398.85
15802,2024-11-10,"2025-08-04",53979.31
16395,2024-12-21,"2025-08-04",7245.56
16434,2024-09-10,"2025-08-04",4983.02
16961,2025-05-07,"2025-08-04",1645.24
17806,2025-05-04,"2025-08-04",496.56
18669,2025-05-14,"2025-08-04",12695.5
18772,2025-04-01,"2025-08-04",4256.13
14520,2024-11-18,"2025-08-05",5380.63
15259,2024-11-18,"2025-08-05",974.41
15280,2024-06-12,"2025-08-05",0
15634,2024-02-25,"2025-08-05",319.64
16038,2024-11-02,"2025-08-05",570.54
16187,2024-07-21,"2025-08-05",1284.35
16572,2025-04-01,"2025-08-05",31851.4
16858,2025-02-02,"2025-08-05",292.68
17467,2025-01-18,"2025-08-05",426.34
17503,2025-04-01,"2025-08-05",26884.82
17999,2025-04-05,"2025-08-05",7907.62
18043,2025-07-14,"2025-08-05",1621.85
18713,2025-04-07,"2025-08-05",4591.8
15107,2024-12-01,"2025-08-06",856.42
16407,2024-02-22,"2025-08-06",640.96
16568,2025-03-04,"2025-08-06",267.51
16670,2025-06-28,"2025-08-06",23190.33
17383,2025-04-07,"2025-08-06",10319.5
17618,2025-06-01,"2025-08-06",5484.94
17654,2025-02-04,"2025-08-06",23936.11
17713,2025-06-18,"2025-08-06",0
18128,2025-05-07,"2025-08-06",1442.39
18194,2025-07-18,"2025-08-06",1542.01
18514,2025-04-04,"2025-08-06",6699.74
18645,2025-07-07,"2025-08-06",5190.79
14771,2024-12-18,"2025-08-07",181.36
16602,2025-02-03,"2025-08-07",0
17307,2025-02-24,"2025-08-07",925.11
17919,2025-03-31,"2025-08-07",5001.82
17984,2025-06-23,"2025-08-07",111219.43
18347,2025-02-14,"2025-08-07",426.38
18484,2025-04-29,"2025-08-07",108.84
16801,2025-06-29,"2025-08-08",15306.26
17216,2025-03-27,"2025-08-08",406.21
17467,2025-01-18,"2025-08-08",12.57
17525,2025-06-22,"2025-08-08",150.12
17587,2025-02-20,"2025-08-08",204.56
18044,2025-05-04,"2025-08-08",0
18054,2025-03-13,"2025-08-08",81769.18
18086,2025-04-21,"2025-08-08",4757.71
18574,2025-05-28,"2025-08-08",14975.83
12878,2023-12-22,"2025-08-09",4625.07
14747,2024-10-21,"2025-08-09",637.5
15840,2024-07-31,"2025-08-09",7877.88
16712,2025-05-30,"2025-08-09",479.47
16781,2025-02-02,"2025-08-09",5049.33
17355,2025-04-19,"2025-08-09",6834.22
17713,2025-06-18,"2025-08-09",1970.71
17827,2025-06-19,"2025-08-09",5131.13
18257,2025-06-04,"2025-08-09",2708.61
18343,2025-05-16,"2025-08-09",306.73
18618,2025-06-21,"2025-08-09",673.2
12431,2023-08-13,"2025-08-10",2845.37
14543,2024-12-23,"2025-08-10",16968.33
14699,2024-07-12,"2025-08-10",4356.38
15218,2024-12-05,"2025-08-10",24349.46
15229,2024-10-14,"2025-08-10",23981.44
16496,2024-04-05,"2025-08-10",377.1
16827,2025-05-13,"2025-08-10",674.09
17501,2025-07-25,"2025-08-10",54.74
17665,2025-07-29,"2025-08-10",356.1
17848,2025-02-28,"2025-08-10",998.21
18331,2025-06-25,"2025-08-10",0
18735,2025-03-07,"2025-08-10",213.04
13220,2023-11-23,"2025-08-11",121.9
16749,2025-06-22,"2025-08-11",33044.61
16796,2025-06-04,"2025-08-11",888.37
16887,2025-03-13,"2025-08-11",382.52
18007,2025-06-02,"2025-08-11",4094.44
